Player_Id,Deposit_Amount,Deposit_Quantity,Deposit_Method,Age,Country,Gender,Dim_Alert_Type_Desc,VIP
6431789,81.70539700154215,3,westernunion,36.0,ES,M,All Deposit,0
6370085,82.46198328838364,18,webmoney_webmoney,43.0,IO,M,?,0
9129015,50.88613061588924,2,bankbphs.a._bankwire,20.0,AX,M,?,0
9156283,78.59760266496689,1,eurowire,31.0,GY,F,Re-deposit,0
3107920,41.13003209395663,2,cyberplat,25.0,ID,M,?,0
4064552,54.360557065434456,2,envoy,29.0,AC,M,All Deposit,0
814443,53.1348641359186,22,postepay_mb,41.0,GY,?,All Deposit,0
6475498,0.0,0,pago(gbukshop)_creditcard,32.0,AI,F,First_Deposit,0
3160019,80.98775702269869,2,servipag,23.0,CR,F,Re-deposit,1
4034501,0.0,0,giropay,41.0,QA,F,Sign Up,0
584204,51.13075462099627,2,dk_mb,35.0,AE,F,?,1
1250160,55.518867124775184,1,maestro_mb,30.0,GN,M,All Deposit,0
479417,69.6524323353942,3,kalixa,29.0,AS,?,?,0
8076616,40.82228336256669,11,wire,23.0,AO,F,All Deposit,0
8289227,62.74702061128556,2,diners,19.0,KZ,M,All Deposit,0
974288,28.81412260027612,2,webmoneyviasc,31.0,BW,F,First_Deposit,0
887260,28.380353823551822,1,pago_creditcard,24.0,PT,M,?,0
3977589,38.949007295488805,2,v5_ebs,40.0,RO,M,Sign Up,1
9667052,54.050586246187606,11,metacharge_creditcard,52.0,MV,M,Special,0
7631915,31.884642223803358,4,przelewy24,37.0,CV,M,Sign Up,0
7363424,247.4379089994693,13,servipag,39.0,VG,M,Sign Up,0
2522338,53.440396106684396,1,metacharge_debitcard,32.0,KE,F,Sign Up,1
3362743,66.31266650066624,2,check,43.0,GI,M,Special,0
4394259,27.144126135998636,34,ewire,31.0,VU,F,All Deposit,0
6914627,49.85594698690996,3,epassporte,35.0,GT,F,Re-deposit,0
6757355,36.03335377306068,17,paysafecard_paysafecard,40.0,GG,F,First_Deposit,0
3851393,62.686466941667796,2,ekonto,30.0,BW,?,All Deposit,0
3610347,31.478976115542316,1,s_trustmarque,44.0,US,M,Special,1
4124456,0.0,0,natwest_bankwire,23.0,KH,F,Special,0
3900377,41.71687002287034,4,ukash,31.0,KR,F,Sign Up,0
4656565,47.416283565649316,8,astropaycard,24.0,KZ,M,Re-deposit,0
2422165,58.777980883136635,6,switch,29.0,YT,M,Sign Up,0
7008231,32.88521119194852,13,macaucashdesk,37.0,CH,F,Special,1
4621262,53.15009214858673,38,netdirect3,32.0,PS,F,Special,0
7610306,55.94899439036345,2,lps-smooth,47.0,US,M,Sign Up,0
363946,27.478737516588495,16,abaqoos,53.0,TM,F,Sign Up,0
5271209,0.0,2,sc-sandhirst,31.0,SX,F,Re-deposit,0
4853999,0.0,0,epay,42.0,NC,M,Sign Up,0
219786,96.48813540536824,5,mastercardcredit,31.0,HN,F,First_Deposit,0
4466391,76.03005284327611,2,giropay_xpay,50.0,OM,F,Sign Up,0
2160938,0.0,0,neteller_neteller,43.0,QA,F,Special,0
6636371,53.04926886591495,10,epay,33.0,KG,?,Sign Up,0
6046379,57.431989455693994,4,netdirect3,33.0,UY,?,Re-deposit,0
1845011,0.0,0,hipay,36.0,AX,M,?,0
5534266,26.34810468703376,4,sc-sandhirst,35.0,BD,M,Sign Up,0
7286657,28.79621086620886,1,instadebitviasc,25.0,PS,,Special,0
7462339,0.0,0,przelewy24,18.0,BI,F,Sign Up,0
6342301,45.537142430174185,1,sc-gvccashier,43.0,OM,?,First_Deposit,0
5599655,35.26888510209152,2,bt_astropay,26.0,BW,M,Sign Up,0
4933894,26.104702326314797,1,ebsnetlook(eur),30.0,TR,M,?,0
3629185,75.10314333919473,2,ewi,26.0,CW,M,Sign Up,0
1918749,38.73974581826958,4,paypal_paypal,28.0,MD,M,Sign Up,0
305506,45.92151829505069,7,canadianeft,41.0,BI,M,First_Deposit,0
8569835,0.0,0,astropaycard,42.0,MU,M,Sign Up,0
2474374,53.51828615778611,1,maestro,34.0,ME,M,Re-deposit,0
4960713,47.28728039226823,2,switch,49.0,MW,M,First_Deposit,0
9486333,33.58709962958539,20,visa,37.0,MK,F,First_Deposit,0
8620445,44.695422069715256,12,moneybookers.com_moneybookers,37.0,LA,F,Sign Up,0
4555963,48.660311298993015,1,s_trustmarque,43.0,NZ,M,Special,0
4437574,38.85785139305684,2,kalixa,49.0,IS,M,First_Deposit,0
3404874,31.938899093940215,3,ppprepaidcard,34.0,GY,F,Special,0
89258,61.463480547951605,6,ukash,36.0,NZ,M,First_Deposit,1
9306511,31.40668280584153,54,pcard,,KZ,M,Sign Up,0
7891765,37.045968321456975,23,giropay_s2p,37.0,,M,Re-deposit,0
3821254,43.631609419511896,3,cqr_banktransfer,36.0,SC,M,Sign Up,0
9534183,33.34839834566154,3,ids,48.0,AT,F,Sign Up,0
3991263,66.74678258186175,1,aonem,24.0,BE,?,First_Deposit,0
999691,53.0185379859558,3,epassporte,18.0,KM,M,Re-deposit,0
1494610,0.0,0,ekonto,45.0,BY,F,?,0
5147773,51.26837465380142,1,moneybookers.com_moneybookers,44.0,SA,M,Re-deposit,1
9930957,18.71992347677442,4,monedero,20.0,FI,F,Special,0
2998824,51.5663673954449,2,pcard,30.0,MU,M,Sign Up,0
7847991,43.49237413777394,5,poli,48.0,HK,?,Re-deposit,0
7697442,65.68978328199353,2,ewire,36.0,CI,M,Re-deposit,0
1777965,0.0,0,entropay,35.0,RO,F,Sign Up,0
2233983,0.0,0,instadebitviasc,26.0,SD,F,?,0
7691737,44.406848198617645,3,debitcard,36.0,SR,M,Sign Up,0
8774004,26.49633205425618,1,clearchex,22.0,TV,F,Re-deposit,0
1206145,48.75431894806476,20,neteller_neteller,32.0,UZ,M,?,0
9591592,59.43236002705271,3,giropay,25.0,SI,F,First_Deposit,1
9830932,42.56121916675671,13,tmwire,33.0,BQ,M,First_Deposit,0
871482,61.96724524305019,4,s_trustmarque,31.0,EC,M,?,0
6985825,36.14111079094489,2,diners,34.0,EC,F,Re-deposit,0
654808,68.71409792094998,2,epay,30.0,BD,F,?,0
2181727,73.82781475006979,36,webmoney_webmoney,25.0,GE,M,Re-deposit,0
5044556,93.86247539603907,2,sc-gvccashier,50.0,LS,M,Sign Up,0
8961378,38.71678697430117,17,creditanstaltag_bankwire,46.0,US,?,First_Deposit,0
4627385,38.51334799246697,1,directdebit,29.0,PY,F,?,0
9832325,0.0,0,clicknbuy,29.0,EE,F,Sign Up,1
6023587,36.90896612861907,3,ticketpremium,38.0,KG,F,Re-deposit,0
4037991,6984.973179489188,3,moneta,32.0,BN,M,Re-deposit,1
502727,9867.591490310597,3,lps-smooth,38.0,BI,?,All Deposit,0
5489612,32.9122865252046,3,neteller,23.0,RE,M,Sign Up,0
3568645,39.24521890207624,1,v3_ebs,30.0,CU,F,Sign Up,0
1757961,100.94270481354283,2,wire,31.0,AL,F,Special,0
3258901,43.97175408661144,3,epay,41.0,UY,M,?,0
3588346,36.42163708900368,37,v_trustmarque,46.0,JO,M,All Deposit,0
8526476,0.0,0,maestro_mb,36.0,CV,M,First_Deposit,0
7944503,52.0960741644382,15,ebs-smooth,23.0,MK,F,?,0
2541917,0.0,0,globalcollect_creditcard,36.0,AO,F,All Deposit,0
1054881,36.59442407249439,17,giropay_skrill,37.0,CO,M,Re-deposit,0
4651396,31.793685499693176,6,v13_ebs,32.0,UA,M,All Deposit,0
6046397,74.48002282624928,2,cyberplat,19.0,CF,F,Re-deposit,0
3744085,0.0,0,ricarica,46.0,GF,M,First_Deposit,0
4254540,40.88279223113966,14,giropay_s2p,38.0,MR,M,Sign Up,0
7869776,40.428079409028655,17,ekonto,33.0,TV,F,First_Deposit,0
9076583,27.632788748907984,3,mastercard,34.0,KW,M,Special,0
1515721,62.23510185004723,2,directdebit,18.0,NG,M,First_Deposit,1
3899473,50.35255789381584,4,tmwire,32.0,AE,F,Sign Up,0
4695952,37.192288142853755,1,ebs,32.0,CF,F,Re-deposit,0
1043804,50.16574216826438,2,lps-multicurrency,38.0,GR,F,Special,0
3898753,0.0,0,astropaycard,28.0,MW,F,First_Deposit,0
7249310,0.0,0,paysafecard,40.0,DK,F,Sign Up,0
5654440,0.0,0,chequedeposit_cheque,30.0,LT,F,All Deposit,0
4501563,0.0,1,bpay,31.0,HN,?,Sign Up,0
2101677,0.0,2,giropay_skrill,37.0,IR,M,First_Deposit,0
8524024,0.0,0,gvcser3dtrx,28.0,EE,M,Sign Up,0
4521958,72.72227475213508,18,westernunion,30.0,FK,M,?,0
567876,74.26477258231358,12,instaewallet,37.0,NG,F,All Deposit,0
4783702,0.0,0,v5_ebs,31.0,CI,M,Special,0
9535977,0.0,0,realex,37.0,PH,M,Special,0
300382,43.42974178103489,2,giropay,41.0,BQ,F,Re-deposit,0
7168540,28.92657149839446,14,instadebitviasc,25.0,SK,F,First_Deposit,0
2140345,38.22369052637632,4,laser,19.0,PY,F,Sign Up,0
8456818,60.86508436047983,2,surefirecommerce,29.0,MC,F,Sign Up,1
9607396,0.0,0,pago(gbukshop)_creditcard,35.0,EC,M,First_Deposit,0
5267685,65.56645073516226,1,paysafecard_paysafecard,44.0,LA,M,Re-deposit,0
4165384,39.658620769444795,3,dk_mb,26.0,KW,M,Special,0
6577671,36.15229002283573,4,pcard,30.0,GG,F,Special,0
8195774,58.8322906262018,4,envoy,33.0,AR,?,Sign Up,0
7639197,54.59955726286146,18,kalixa,28.0,CR,M,First_Deposit,0
5215004,0.0,0,goldleaf,49.0,TV,F,Re-deposit,0
314387,57.04385075422696,13,giropay_xpay,44.0,TN,F,Sign Up,0
9526809,0.0,0,servipag,32.0,ZW,M,Re-deposit,0
2391591,71.49470522656593,3,neteller_neteller,43.0,,F,All Deposit,0
3596016,0.0,0,neteller_neteller,25.0,AR,M,First_Deposit,0
8564824,6824.69844653734,2,lps-multicurrency,31.0,UZ,M,?,0
9341170,22.596029670078565,4,hipay,34.0,TT,F,All Deposit,0
8381837,0.0,1,v13_ebs,39.0,NZ,M,Re-deposit,0
1803450,48.69238388918447,4,ebs-3d-smooth,61.0,AC,F,Sign Up,0
9138118,34.727111838630016,2,xpresscharge,43.0,KM,?,Special,0
760336,40.2248833944818,4,macaucashdesk,46.0,GE,F,?,0
6846365,51.33119522490802,1,switch,30.0,BI,F,All Deposit,0
6207137,0.0,1,ticketpremium,23.0,QA,F,First_Deposit,0
2752678,99.71626077696855,3,ifund-smooth-gbp,45.0,LT,M,?,0
228117,49.5298231122288,4,envoy,51.0,PA,F,?,0
8161835,39.817037823464354,2,eps,28.0,DZ,M,First_Deposit,0
8433589,37.185300527622275,9,mplatba,38.0,JO,M,Special,0
9779439,37.43177793861356,8,sc-gvccashier,20.0,BW,M,Sign Up,0
9261048,65.13668216756797,3,gvcser3dtrx,34.0,MD,M,Special,0
9640837,17.995035266965267,1,payr,34.0,AM,M,Special,1
1667000,47.4320731851158,2,brlpay,44.0,AF,M,Sign Up,0
8033467,69.16230138614321,2,giropayviasc,21.0,DO,M,Re-deposit,0
8541705,60.977361122809796,37,epay,39.0,NZ,F,First_Deposit,0
1133211,45.92187670586331,3,v_trustmarque,31.0,PS,,Sign Up,0
6880878,52.132791133988604,2,qiwi,33.0,AQ,F,Sign Up,0
3539812,39.26572258251323,8,pcard,32.0,BM,M,Sign Up,0
7609070,36.90980065890338,1,astropaycard,28.0,GI,M,Special,0
1534411,0.0,0,sc-gvccashier,20.0,EU,F,First_Deposit,0
5280459,41.43604522151275,2,deutschebankag_bankwire,,SZ,F,Special,0
8988989,7038.554113738997,10,metacharge_creditcard,32.0,XY,M,All Deposit,0
4390617,0.0,0,pcard,34.0,KN,M,All Deposit,0
7812045,4698.80265816807,2,goldleaf,25.0,KG,F,First_Deposit,1
4296152,59.43854859239893,2,paypal_paypal,24.0,RU,M,Re-deposit,0
6396286,37.42047837085855,1,kalixa,28.0,CU,M,Re-deposit,0
1525100,0.0,0,sc-gvccashier,29.0,EG,M,Re-deposit,0
5132387,42.03133145836666,3,westernunion_cqr,32.0,JM,?,All Deposit,0
7170755,38.787411107452,22,dtdcashdesk,23.0,CL,M,?,1
2893231,52.818966859766434,38,bankbphs.a._bankwire,29.0,LK,M,Special,0
3958962,0.0,2,visa,21.0,BI,M,First_Deposit,0
6358242,61.992260881906,4,ipsprocessing,42.0,MQ,F,Special,0
642433,44.56098963056739,4,cc,35.0,QA,?,Sign Up,0
8816516,22.897275440826558,2,qiwi,32.0,BG,F,Sign Up,0
6744580,52.75673650406048,1,laser,25.0,TW,F,Special,0
5325808,59.766946274262764,17,v3_ebs,33.0,GT,M,First_Deposit,1
1565499,47.259035073276976,31,banktransfer,31.0,TV,M,?,0
9463317,50.64309916706358,3,bt_cashservices,21.0,MG,M,?,0
7883951,25.173430288932018,9,directpay24,42.0,MA,?,?,0
3662533,43.240004956238465,1,firepay,44.0,UZ,M,Re-deposit,0
4227110,285.76202177409516,5,paysafecardviasc,42.0,GI,M,Sign Up,0
4997301,51.80046182268821,5,laser,27.0,VU,M,Re-deposit,0
8781874,47.412345494570815,1,pgclubcashier,23.0,JE,?,,0
4000463,62.34372951323291,2,paysafecard,44.0,,M,?,0
1065170,38.74465569021226,1,cardportalpago_creditcard,37.0,LV,F,Re-deposit,0
8737465,57.35844159363569,1,przelewy24,22.0,SE,M,First_Deposit,0
8806829,44.22792509347122,3,ifund-interpay,21.0,MZ,F,First_Deposit,0
6698359,0.0,0,idebit,40.0,IS,M,?,0
2233861,0.0,0,ewi,39.0,KH,F,First_Deposit,0
4001745,44.490812007815386,2,ebs,42.0,SC,F,Re-deposit,0
476171,52.80438327372912,10,realex,25.0,CS,M,All Deposit,0
325004,0.0,0,nordea_mb,35.0,BZ,F,All Deposit,0
8349890,44.38094496745171,3,paysafecardviasc,39.0,JM,F,Special,0
2385441,51.853203347016226,2,kalixa,26.0,SI,F,Sign Up,0
5104542,68.74530016380082,31,webmoney,33.0,ID,F,Special,0
8225781,64.95031292927021,1,ebs-smooth,42.0,TJ,F,Special,1
6603444,58.39056620365261,2,m_trustmarque,41.0,KR,F,Re-deposit,0
5065314,52.67199407128614,2,nordea_mb,40.0,GR,M,First_Deposit,0
5033935,33.455061853912696,3,globalcollect_creditcard,24.0,LB,M,First_Deposit,0
4351959,57.08387708249404,1,webmoney,37.0,JO,F,All Deposit,0
7252891,70.01662808572769,2,mplatba,26.0,NL,M,?,0
7556622,48.41192680403695,1,v_d_usd_cqr_es,25.0,SI,?,?,0
4684821,40.46078816155192,3,debitcard,40.0,RE,?,Special,0
5652995,0.0,1,ideal,22.0,PA,M,Special,0
8010930,0.0,0,instantbank,38.0,AI,?,First_Deposit,0
269879,49.799510892880136,16,maestro,29.0,VA,F,First_Deposit,0
1120294,38.70809164347837,42,switch,40.0,KZ,F,All Deposit,0
1198874,53.60239196753541,2,paypal,34.0,LS,M,Sign Up,1
4460988,37.116796973359534,11,aonem,49.0,CH,F,Sign Up,0
2243284,52.91328859383144,3,przelewy24,39.0,ZM,F,First_Deposit,0
4581067,0.0,2,paypal,44.0,OM,M,Special,0
4651245,47.59526626539242,5,moneybookers,45.0,PS,M,Special,0
4806261,0.0,2,servipag,31.0,CS,M,All Deposit,0
3560842,36.82326195441281,2,realex,40.0,TJ,F,Sign Up,0
648223,28.730758237459675,3,v_d_usd_cqr_es,21.0,MM,F,All Deposit,0
6671652,37.727005239550934,49,laser,24.0,IN,M,All Deposit,0
6374489,63.8047488095732,3,xpresscharge,55.0,CL,M,Re-deposit,0
3751571,0.0,0,firepay,56.0,IL,M,All Deposit,1
7068965,54.92116905584626,1,mistercash,19.0,MU,F,Re-deposit,0
3646954,41.783594885682724,3,switch,35.0,LV,M,Sign Up,0
1667400,57.76128710620455,2,check,40.0,ZW,M,First_Deposit,0
2962639,47.31898109953113,2,ipay,18.0,HN,M,Special,0
1478546,97.59196351612198,1,instantbanking,30.0,JO,F,Re-deposit,1
3047054,74.25023648314314,14,multibanco,49.0,FO,F,Re-deposit,0
9767204,0.0,0,servipag,32.0,GM,F,?,0
2541109,38.47508068387236,2,v13_ebs,40.0,AC,F,Special,0
3562879,43.06357487674223,1,mistercash,44.0,AI,M,All Deposit,0
6327614,71.68679930904095,18,clearchex,35.0,GP,F,Sign Up,1
1968394,29.743623257925233,1,tmwire,36.0,TR,F,Special,0
3760090,35.92210875228759,2,monedero,35.0,SN,M,First_Deposit,0
3515412,59.913619437603096,5,paysafecard,38.0,GA,M,Sign Up,0
5640954,49.906282676045166,5,kalixa,38.0,LU,M,?,0
2866299,33.09983955591302,16,cqr_banktransfer,25.0,AM,F,?,0
3142140,82.30253406568723,2,moneybookers,43.0,BJ,M,Re-deposit,0
6870785,90.65341710971245,3,paybox,39.0,SK,F,All Deposit,1
7280854,52.3935239123502,2,moneta,42.0,VG,?,Sign Up,0
5395364,46.304361698465954,1,click2pay,40.0,MN,F,Sign Up,0
4771197,46.97105502130805,45,nordea_mb,26.0,KE,M,First_Deposit,0
7987013,56.25823989767205,5,gvcsermngtrx,43.0,NP,F,Sign Up,0
7158161,42.80554600291314,2,paysafecard_paysafecard,22.0,BR,F,First_Deposit,0
5319937,0.0,0,przelewy24,18.0,SN,M,?,0
64440,52.47732241921441,6,clickandbuy,51.0,KW,F,First_Deposit,0
7153902,47.526621402286075,2,ideal,22.0,JE,M,First_Deposit,0
7659586,65.82834333996632,2,webmoney_webmoney,30.0,SD,?,Sign Up,0
4100097,66.9277175028784,8,ids,40.0,PS,?,Re-deposit,0
4489315,64.23729987394782,1,citadel,28.0,BY,M,?,0
1032839,0.0,2,bt_astropay,56.0,MW,M,?,0
9460765,35.567210848858466,3,ifund-smooth-eur,47.0,MY,?,?,0
2017720,51.056993701214104,2,webmoneyviasc,23.0,BZ,M,All Deposit,0
6220345,0.0,3,creditanstaltag_bankwire,22.0,ET,M,?,0
1300706,17.79417581671164,3,boleto,29.0,ML,F,Re-deposit,0
6116253,0.0,0,creditanstaltag_bankwire,28.0,LK,F,All Deposit,0
5017268,69.99036531846653,4,ifund-smooth-gbp,32.0,CL,?,?,0
6370927,56.98024055024725,3,sc-gvccashier,55.0,VG,F,Re-deposit,0
9777021,35.76678482470434,2,creditanstaltag_bankwire,39.0,ET,?,All Deposit,0
4225612,0.0,0,visa,48.0,MO,M,All Deposit,0
9709590,52.92772265155034,14,giropayviasc,26.0,RU,F,?,0
906002,37.258121665361244,13,chequedeposit_cheque,19.0,KR,M,Re-deposit,0
5167435,38.795836164550856,4,pago(gbukshop)_creditcard,48.0,MY,M,Re-deposit,0
543975,0.0,0,cardportalpago_creditcard,28.0,IO,F,First_Deposit,0
489886,29.074369875980768,1,idebit,35.0,NO,M,First_Deposit,0
7723459,39.960217037973955,3,mistercash,32.0,PS,M,First_Deposit,0
3268928,49.514664378553675,8,ifund-smooth-eur,,PA,,?,0
5340837,0.0,0,switch,34.0,KM,M,Sign Up,0
7493859,42.68990996191033,3,clearchex,30.0,AE,F,Special,0
1830261,52.86372596113583,17,sc-netlook,42.0,GR,M,Special,0
2608844,0.0,1,maestro,31.0,GY,M,All Deposit,0
6426694,55.865968861532494,13,natwest_bankwire,18.0,AN,?,Re-deposit,0
8502703,63.304000684847864,2,macaucashdesk,33.0,IT,F,Special,0
1726047,0.0,0,moneysafe,40.0,DZ,F,,1
738088,60.242540930766985,1,firepay,24.0,MN,F,Re-deposit,0
469196,90.37020235218552,1,paysafecardviasc,52.0,LV,F,All Deposit,1
7479269,0.0,0,brlpay,31.0,ZW,F,First_Deposit,0
4749717,0.0,0,creditcard,38.0,NP,M,Sign Up,0
3608473,0.0,2,m_trustmarque,39.0,TW,F,Special,0
9039228,45.27911339234961,1,creditanstaltag_bankwire,35.0,HM,M,Sign Up,0
6539506,39.77509755505642,3,click2pay,18.0,EU,M,All Deposit,0
7662648,73.11819709408272,2,lateralpayments,29.0,KG,F,Special,0
8046587,0.0,3,canadianeft,40.0,MG,?,First_Deposit,0
2600952,52.30922538521892,1,westernunion,28.0,GP,F,First_Deposit,0
8108855,52.21472129057754,1,nordea_mb,40.0,NP,,All Deposit,1
3057627,65.42381445149032,2,mastercardmaestro,33.0,VG,?,All Deposit,0
248160,47.48048144612486,3,ukash,23.0,CL,?,All Deposit,0
3003487,26.774822278877053,1,idebit,35.0,MU,F,Special,0
4060631,28.221793822184956,33,mastercardcredit,28.0,JM,M,Sign Up,0
7468878,0.0,2,aonem,47.0,IS,F,?,0
8177525,37.18035044625287,2,nordea_mb,36.0,RU,M,Re-deposit,0
729870,0.0,0,dineromail,50.0,FK,M,Re-deposit,0
2338347,0.0,0,ideal,28.0,LT,F,Sign Up,0
8212605,44.5641013801606,1,paysafecard,51.0,AF,?,Re-deposit,0
6423801,0.0,0,lps-smooth,35.0,DZ,?,Re-deposit,0
8475796,35.319268745357704,4,moneybookers.com_moneybookers,41.0,MT,M,First_Deposit,0
5172812,59.04824880692087,10,mastercardcredit,36.0,GB,F,All Deposit,0
301288,0.0,1,qiwi,20.0,MM,M,All Deposit,0
3679195,48.347064565864564,1,cardportalpago_creditcard,24.0,MY,F,First_Deposit,0
5362757,31.396069803448142,3,tmwire,19.0,BH,F,Special,0
963890,55.87526734047895,4,ids,31.0,NZ,F,First_Deposit,0
7270971,42.434388676248645,3,globalcollect_creditcard,35.0,CZ,?,Sign Up,0
980081,48.56271822681167,3,muchbetter,31.0,TN,F,Special,0
39997,57.91083896276124,3,eurowire,35.0,CS,F,Special,0
7876106,0.0,0,payfriends(tm),36.0,PL,F,Special,0
125924,78.1745270266356,2,wire,41.0,KM,M,All Deposit,0
579924,0.0,0,paypal,33.0,,F,All Deposit,0
7206647,67.06111330712967,4,dk_mb,26.0,IT,F,Re-deposit,0
1570739,58.634575860644944,1,banktransfer,24.0,IM,F,Re-deposit,0
329190,57.02067089276072,2,bpay,55.0,AC,M,?,0
5166980,69.27844596589236,2,ecopayz,28.0,BA,F,All Deposit,0
447988,70.63090056836377,3,visadebit,26.0,EU,F,First_Deposit,0
805463,0.0,0,maestro,26.0,TN,M,?,0
2514505,0.0,3,kalixa,34.0,KE,M,All Deposit,0
9311547,0.0,1,ecopayz,44.0,IT,?,Sign Up,0
1922938,52.61649836163892,2,directpay24,40.0,EG,F,Sign Up,0
7215938,0.0,0,paysafecardviasc,28.0,ZW,M,Special,0
4168213,0.0,1,pgclubcashier,32.0,,F,Re-deposit,0
3256622,58.49303741491794,2,creditcard,18.0,AS,F,?,0
2686451,49.34613664161587,3,ifund-smooth-gbp,41.0,MG,?,Special,0
8029882,82.45572483524992,1,giropayviasc,23.0,ML,F,All Deposit,1
1335077,0.0,3,creditcard,39.0,QA,?,Sign Up,0
8892549,0.0,3,directdebit,,TZ,M,All Deposit,0
898247,118.17625861523862,3,paypal_paypal,33.0,GF,M,First_Deposit,0
8517424,37.58218141932321,3,entropay,28.0,JE,M,First_Deposit,0
5495567,40.71753314161336,2,v13_ebs,35.0,GT,F,First_Deposit,0
3728605,123.58560715863987,2,pcard,44.0,CV,F,Sign Up,1
7235089,79.30782434158263,1,paysafecard_paysafecard,40.0,NO,M,All Deposit,0
3198696,51.37412426440122,3,ideal,31.0,ET,F,All Deposit,0
5190019,0.0,1,instantbank,35.0,AM,M,Special,0
4678691,50.80086484621723,2,astropaycard,26.0,AS,F,Sign Up,0
3669780,42.358496629024025,7,ifund-interpay,35.0,SD,F,First_Deposit,0
4569884,51.2120239447997,2,cqr_banktransfer,42.0,CU,F,First_Deposit,0
3722593,44.41471139150937,15,bt_astropay,45.0,LS,F,Sign Up,0
4996109,64.29112433830312,3,cqr_banktransfer,36.0,CZ,M,First_Deposit,0
9475515,44.51191787272019,4,aonem,27.0,HK,F,Re-deposit,0
5526809,49.053468089652135,4,multibanco,32.0,RE,?,Sign Up,0
4139860,22.402909086575264,10,gvcsermngtrx,26.0,TG,M,?,0
553718,45.26112906299183,5,monedero,23.0,KG,F,Special,0
518167,38.369934021986765,1,clickandbuy,31.0,IM,F,Re-deposit,0
6611808,44.302161905581634,2,paysafecard,46.0,VA,M,Re-deposit,0
8699576,60.90316844989509,3,surefirecommerce,45.0,BN,F,Special,0
7129789,59.97281121469639,2,moneysafe,23.0,TT,F,Re-deposit,1
7859410,30.07706979087663,2,eps,34.0,TR,F,Special,0
6307926,21.788427841298503,2,sc-sandhirst,42.0,TW,F,Special,0
7814780,54.647530760262995,2,paybox,38.0,VC,M,All Deposit,0
4095063,29.216036062467758,1,gvcser3dtrx,25.0,AM,F,Re-deposit,0
5001370,61.039113751956144,2,neteller,39.0,OM,F,Special,0
2115791,73.20084982737751,3,boleto,45.0,VE,M,Special,0
2351090,54.61533681863117,3,s_trustmarque,19.0,GN,?,?,0
7299993,56.44371361007685,9,ideal,31.0,MD,F,First_Deposit,0
3160571,0.0,0,giropay_skrill,18.0,FJ,F,All Deposit,0
9525355,47.76997693507653,1,abaqoos,29.0,CL,F,All Deposit,0
2549153,44.34826503827785,6,lateralpayments,25.0,US,M,First_Deposit,0
4130801,32.441943566332554,3,xpresscharge,28.0,PL,F,Sign Up,0
5591002,0.0,0,westernunion_cqr,32.0,MR,F,Re-deposit,0
8233974,41.116363098679294,2,ids,28.0,TC,M,First_Deposit,0
9421545,0.0,0,eurowire,41.0,HR,?,All Deposit,0
8106283,29.662335842444023,1,hipay,29.0,AO,F,All Deposit,1
3789647,0.0,0,banktransfer,37.0,VC,F,Special,0
3897896,113.96434019697325,4,directdebit,42.0,FO,F,Special,1
1020327,0.0,0,diners,47.0,MG,M,Special,0
2966751,38.72709451851934,1,dk_mb,56.0,GN,M,Sign Up,0
4403360,50.66516630673995,1,chequedeposit_cheque,29.0,XY,M,Re-deposit,0
7010405,0.0,0,giropay,31.0,AX,F,All Deposit,0
2054742,0.0,1,gvcser3dtrx,37.0,CZ,F,First_Deposit,0
8659549,0.0,0,lps-multicurrency,37.0,JE,F,Re-deposit,0
4109816,0.0,0,firepay,22.0,LU,M,Special,0
1838677,0.0,0,ebs,34.0,AW,M,Sign Up,0
8402030,85.95003751885763,3,ifund-smooth-gbp,18.0,KZ,M,All Deposit,0
3477473,41.105684149252596,2,westernunion_cqr,38.0,GM,F,All Deposit,0
116561,34.70434662988454,18,cc,32.0,VG,M,Sign Up,0
4004831,24.740031980634775,1,webmoney,40.0,TT,?,First_Deposit,0
2890223,36.05773978389978,3,canadianeft,36.0,KN,F,First_Deposit,0
3899865,27.04170633306875,2,instadebit,30.0,SM,F,First_Deposit,0
802250,52.55475790998229,2,moneybookers.com_moneybookers,38.0,SI,F,All Deposit,0
3329097,58.097445112207666,4,debitcard,,RU,M,Sign Up,1
3418473,53.262750960673735,3,deutschebankag_bankwire,55.0,SV,M,?,0
6072293,60.5499836202896,3,paysafecardviasc,28.0,MW,F,First_Deposit,0
7304243,0.0,0,lps-multicurrency,50.0,FI,F,Sign Up,0
